id,name,artist,album
7fnY0ec4B3SbcsJoaIIXIa,Grillz - Dirty,Nelly,Grillz
4GaNRPAcU6A7CC4BuHMTyk,Girlfriend - Pied Piper Remix,B2K,Greatest Hits
2NBQmPrOEEjA8VbeWOQGxO,Drop It Like It's Hot,Snoop Dogg,R&G (Rhythm & Gangsta): The Masterpiece
3LN41NUdHkyNqQhi9gExMm,Hypnotized (feat. Akon),Plies,The Real Testament
28siypca4TEqLnQ6Cgbdbe,Heartless,Kanye West,808s & Heartbreak (Softpak)
28GUjBGqZVcAV4PHSYzkj2,So Good,B.o.B,Strange Clouds
3tvWMBIblzT5FSjKtIeRR1,Whatever You Like,T.I.,Paper Trail
0BSUsLKmtxKWFckXM4CVTH,No Diggity,Blackstreet,Hip Hop - Universal Masters
4FTOpNYcGxnQdGNWSxIcio,Soldier (feat. T.I. & Lil' Wayne),Destiny's Child,Destiny Fulfilled
1yJ5fyqBusR7Verj8JGsKV,Miss Independent,Ne-Yo,Year Of The Gentleman
4P7VFiaZb3xrXoqGwZXC3J,Lollipop,Lil Wayne,Tha Carter III
65p0vbDNbBxNxddStPx3GZ,Repeat Dat,Yung Pooda,Repeat Dat
021lWIHJrURZrmvYQ1xcM8,All Bad (feat. Lil Uzi Vert),Future,High Off Life
2QqJTIlGKRLJC3onkavYEz,Flex (feat. Juice WRLD),Polo G,THE GOAT
2h4cmbyb6S7e8igDZIITJU,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,Just Cause Y'all Waited 2
4UyXRPY2TPcevxOLwOXjRT,Vibe Check,Jeff Kush,Vibe Check
5m0yZ33oOy0yYBtdTXuxQe,Low Down,Lil Baby,My Turn (Deluxe)
66z5CuZkqkb18VhFTRwbZk,Hard To Choose One,Future,High Off Life
5RES4hrKj6Lt5npZG2ir3Z,Smurf,Brandon Bill$,Smurf
5fHrHoJKfCgBd35zwIBmUK,D4L,Future,Dark Lane Demo Tapes
3TciLI5wo7RddPtAFhiU9V,Don't Believe The Hype,Polo G,THE GOAT
0K5a9PJkMiDXQZ58FY2w9H,No Chill (feat. Lil Baby & Rylo Rodriguez),Moneybagg Yo,Time Served (Deluxe)
2AEtYwT9qg2eY6G9m8wOxW,My Business (feat. Future),NAV,Good Intentions
5v1STk4ZTTDrhgCs6LD3nd,HiTek Tek,Future,High Off Life
20m7Y2wSxYEj2WXhXNKS9W,Winnin,J.Yamagucci,Winnin
490HfLJDEdCQxbQUXU7Eyf,Never Gotta Worry,Luke Cole,Never Gotta Worry
4w6uRbuDXt7YNGZrjA4T0u,Why I Ball,Losk33,Why I Ball
142kLvvYh5ZHJDdRzVNRXW,Magia,Haydee,Magia
37WQ7WJ6FpU0qw4CLNn3Qj,Gucci Gucci (feat. Gunna),Lil Durk,Just Cause Y'all Waited 2
6pM4IDID7Yu3aPQiR7cbda,Blue Jean Bandit,Tm88,Blue Jean Bandit
740kQ8xwSGloumdiKR5Cwz,Trillionaire (feat. Youngboy Never Broke Again),Future,High Off Life
3A7iK5FEBgL5R8BLZUePZA,Foreva,Lil Sleep Da King,Foreva
6RgeSW6ECn5UIj4MDlwrTp,Me Vs Me,Moneybagg Yo,Me Vs Me
6Kj17Afjo1OKJYpf5VzCeo,Pain 1993 (with Playboi Carti),Drake,Dark Lane Demo Tapes
6KhmSJf9FvdAcq1tr8LcYD,Status (feat. Lil Uzi Vert),NAV,Good Intentions
16oi4OiKmkO51l60F5R9kR,LIGHTSKIN SH*T (feat. Future & jetsonmade),DaBaby,BLAME IT ON BABY
4NhDYoQTYCdWHTvlbGVgwo,GOOBA,6ix9ine,GOOBA
7eYAHC0RbBF9eaqWzT34Aq,Desires (with Future),Drake,Dark Lane Demo Tapes
4YYfRtCnID3xLGBd26DZBO,Pff,Ecbandz,ECB
6eF9HLVa6k163wJyHjbN4V,Still Wiz,Wiz Khalifa,The Saga of Wiz Khalifa
2MeGz6Kmphprsm56K4zqcg,Moncler (feat. Young Thug),T-Shyne,Moncler (feat. Young Thug)
11tnGfz7QKs83G5cxjThpK,Loco,Mosa,Loco
27xR937PJNfTE6hwhaP7Ia,Pricetag,Mozzy,Pricetag
7rTzrRdc5UbvLr0gwI1J3E,Out Of Love (feat. Internet Money),Lil Tecca,Out Of Love
1RrQK0BIyxZaOooNDVSEaZ,Social Distancing,Lil Baby,My Turn (Deluxe)
2n460Dh5V5aPXkfTAh2Myz,AI Nash,YoungBoy Never Broke Again,38 Baby 2
5Jx4C1BXOw4lITh7K6SX1E,Rocky,Reebock,Rocky
3EATISg39vr81RXoosDtil,Split It,Doe Boy,Split It
1FSHQSO6md5Pm1pmpRmicQ,Manifestation,Young Roc,Manifestation
1EOcezY4qMN1ScTRJdTrC0,QUARANTINE CLEAN,Turbo,QUARANTINE CLEAN
1d2eMMrAuIsw85u3YklKoc,Toosie Slide,Drake,Toosie Slide
5gNOINI5dXZVom2b36LMOd,PICK UP (feat. Quavo),DaBaby,BLAME IT ON BABY
0Qm0mH4Z3WJLAewpSZUWGP,Bricks In The Attic,Lil Gotit,Bricks In The Attic
0lSZh5W0wDeurkGzLYY6hf,Turks (feat. Travis Scott),NAV,Turks
4cSSL3YafYjM3yjgFO1vJg,Walk Em Down (feat. Roddy Ricch),NLE Choppa,Walk Em Down (feat. Roddy Ricch)
7sMu0DXeCVYwTivw9kBl99,DND,Polo G,DND
37zPeDrvvawkCeyY4DMiPs,Designer Junkie,YFN Lucci,Corona Pack
3QSLoxRguKgK0knOG7EGyn,TALK ABOUT IT,DaBaby,BLAME IT ON BABY
6pllisbWY0mrxluVhiL3dd,Public,Lil Sleep Da King,Public
1fPnUpoXCpD2NDI4vPVeLw,Stupid Again,Tory Lanez,The New Toronto 3
1WbxXldRuwfXLY7PsJ0SBw,Tokyo Nights,Tm88,Tokyo Nights
2ShvTyfnjRWVjNB6vmu5Bb,Who Needs Love,Tory Lanez,Who Needs Love
7GwYENSg87oERcW0Wacd6m,SKYBOX,Gunna,SKYBOX
6ouEvmrngf3RvSAbMV35Sq,models,Ecbandz,ECB
1giDG3Nu0qlPbec4RMlVQC,Take Me There,SK8,sk8sounds
5egD7A5x9AHdVO2fMo3Wbo,Silly Watch,Lil Uzi Vert,Eternal Atake
3tDqEKKUs6gf8zMvSuLyLA,Commercial (feat. Lil Uzi Vert),Lil Baby,My Turn
5erLs80hB2TbFWgSAbVQpe,No Auto (feat. Lil Durk),Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2
1aMokXl3uKDvCh4BBcjFOA,Lil Top,YoungBoy Never Broke Again,"Still Flexin, Still Steppin"
328XvvuXu0pkOgnmFBv682,Move In,Sprove,Move In
2s6nFAzZLRAbKS9NKV7Mos,Givenchy Kickin (feat. Lil Baby & Lil Tjay),Calboy,Long Live The Kings
1c9hQ4jqgVP10plon2B259,Tycoon,Future,Tycoon
4lAQfuREAHG8IC0PiiigBt,Strawberry Peels (feat. Young Thug & Gunna),Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2
5a5uR7dPCLyiwLdefyHmGQ,On The Rest,YoungBoy Never Broke Again,38 Baby 2
4z7kqSASGQfCAgyD38NsOz,LAXNYC,Camac,LAXNYC
0m0iPoF5rIsVl6JJBsLD9I,9 Times Out Of 10 (feat. Lil Baby),Big Havi,Personal Problems
1jDbQz6tr52WgScCTXMnaN,POP,Lil Uzi Vert,Eternal Atake
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),DaBaby,BLAME IT ON BABY
6n6CmyLTCIXJCPZnv7h2rn,Accepting My Flaws,Future,High Off Life
6AyWdCtEn1DdxjnxPeojR2,Live Off My Closet (feat. Future),Lil Baby,My Turn
1eto1iY3lVWyJhejV6Mi6J,100 Shots,NLE Choppa,100 Shots
2FkzD2Zsh70WwxOPLKiD1S,See It Coming,Matt Fuze,See It Coming
733c1CWmIGymoQXdp7Us88,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,Artist 2.0
5LQdrtiHFr1fsx7ndugyhD,Dope Boy,Calboy,Long Live The Kings
7KSSdFCBHCfq4KPzz78ghk,Heatin Up (feat. Gunna),Lil Baby,My Turn
74fV8TuLZKVzSIOOGu8wwI,Go Stupid (feat. Mike WiLL Made-It),Polo G,Go Stupid (feat. Mike WiLL Made-It)
7wxl36fAGU3Afv87ZblUwg,Forget That (feat. Rylo Rodriguez),Lil Baby,My Turn
19Ec2gbNtQTE44IizcPjtD,Wassup (feat. Future),Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2
63OMWrJNE4BM7tR491N9WU,In This Bitch,G Herbo,In This Bitch
0dIz1I7IwX5ardG47AHxCZ,Stain (feat. DaBaby),A Boogie Wit da Hoodie,Artist 2.0
2ZrAjMSmlbDIil0JaVgTHh,Broke In A Minute,Tory Lanez,Broke In A Minute
5R9k9x85lAYbamdUoKAJvj,Dior (with Gunna) - Remix,Pop Smoke,Meet The Woo 2 (Deluxe)
3EVzllf30zIBAtKb75bs1W,Forever (feat. Lil Wayne),Lil Baby,My Turn
03TzvVWdkVbLT9pzewYiDw,I Don't Sleep (ft. Takeoff),Lil Wayne,Funeral
5YEAvnL3klXUE7etBXvMlp,RIP Lil Phat,YoungBoy Never Broke Again,"Still Flexin, Still Steppin"
3LwWnLo70dAdSQU4oqz1Nt,Drip Jacker,Lil Keed,Drip Jacker
5D2M4HrTJjrksPGDOKa3tY,Pray For A Key,Future,High Off Life
65jw6GhwQW3Db55PxlPEpS,Be Something (feat. Lil Baby),Polo G,THE GOAT
4l2rsMfr20dj6nf6i6F3Y8,Might Not Give Up (feat. Young Thug),A Boogie Wit da Hoodie,Artist 2.0
4c4GybFutI5841x0lgQI9N,Netflicks,Lil Sleep Da King,Netflicks
2T44bCsJwtREE12jS7qBHG,Swap It Out,Yung Bzo,Swap It Out
2u3EyuCqqV31woqGvO9LBz,Sum 2 Prove,Lil Baby,Sum 2 Prove
4GyMIm2BEMoOXjmIvSpfLi,King Of My City,A Boogie Wit da Hoodie,King Of My City
0biVzpdI2z0vAxwfU9xuuA,Too Comfortable,Future,High Off Life
3Q6F8RByyhRTJpRtZLY3cg,WHATS POPPIN,Jack Harlow,WHATS POPPIN
1bRO28yzxgO3y3UmNR29TZ,"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,Funeral
4pLGDtuJIyOMVAdJv7sHo4,1st N 3rd,Marlo,1st N 3rd
2YwC2IM0ykBxtMBH9aMe5m,Money Talk,Rich The Kid,Money Talk
2HIjQZsmscClqRGbfzwAgK,Diamonds (feat. Gunna),Young Thug,So Much Fun (Deluxe)
4CNcRgjGw1v9VQaTaytdnD,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,Tell Me U Luv Me (with Trippie Redd)
0gO3E51A3fqp0ypJ26QbVP,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",Lil Yachty,Lil Boat 3
5LHHKZOwV8XW4LJP2C64mw,COOLER THAN A BITCH (feat. Roddy Ricch),Gunna,WUNNA
7mKJak60o7cmixVEfggraL,BET,Bino Rideaux,OUTSIDE
1lUTmmPMAsxZBR2iK9CKDF,Me Vs Me,Moneybagg Yo,Time Served (Deluxe)
6pgXtdQGyZODLuXK7ZrTCk,Internet Sensation,Lil Durk,Just Cause Y'all Waited 2
6tfEKQWSonINLZgXEQ9aRK,ATL Freestyle,6LACK,ATL Freestyle
5H4mXWKcicuLKDn4Jy0sK7,Time Flies,Drake,Dark Lane Demo Tapes
3hZSGHsOLCH3wnmsgiUyzy,Riri,Aminé,Riri
5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),Megan Thee Stallion,Savage Remix (feat. Beyoncé)
6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),Lil Baby,My Turn (Deluxe)
67LB1vZuG114LqRN8h8bQ2,Recap (feat. Don Toliver),NAV,Good Intentions
1Yao6wDVDJlxdEaY4iVpdT,Might Not Make It,REASON,Might Not Make It
1WnKJJKMtnmPdvFGOxcRVZ,Everything BoZ,Trippie Redd,!
41LhQUkElADQ5YUbpYv2D0,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,STOP STARING AT THE SHADOWS
5MgWCLlvn0IZE9cFuHnV4u,Taco Tuesday,Migos,Taco Tuesday
3oHiR89Y8gn6xt3YGAAzFj,NASTY (feat. Ashanti & Megan Thee Stallion),DaBaby,BLAME IT ON BABY
6lJl03rkDmbmP5dtmY7MiI,Ice Me Out,Kash Doll,Stacked
7AdTyfK7fnvUYbUCGpWqUf,Foreigner (feat. A Boogie Wit da Hoodie),Pop Smoke,Meet The Woo 2
2ri6f2r2nPGPjyd4pfSefK,2020,Smoove'L,Boy From Brooklyn
2CfOjKu2BavITVLi6BqqUX,Madow Like,D-Block Europe,Madow Like
5eU0KDvZVfFl4ehleRwGGF,Sick and Tired,iann dior,Sick and Tired
3niFK7PNBwtt7qC9f0XVg8,Traffic,Fredo Bang,Most Hated
2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),Social House,Magic In The Hamptons (feat. Lil Yachty)
4Qp9qdNsa37wmvndhoFpS9,Like That,YSN Flow,Like That
1uejyk6mEg70MhFQaUphJu,Vibes,Blueface,Find The Beat
2pCzLeLKvR2HE6XMWL8W2X,Frontline,Lil Poppa,Evergreen Wildchild 2
62uolmVjOio9xIfwDM1ZvC,All Star (with Lil Tjay),Lil Tecca,All Star
0qk8f9DOMz3ivNEJVj2IPP,Back Again,Marvin Divine,Back Again
01HGXW27UXeMWa8Eglzgcf,NORTHSIDE,Ama Lou,"Ama, who?"
4IOmpWHND1FVjT7EFeZhLp,Beautiful Nightmare,Lil Tracy,Anarchy
48uDtCeSCviuKmWi0TQupC,Next Up - S2-E14 - Pt. 1,Bandokay,Next Up - S2-E14
5KdtzINjTgBljPda7KsaDf,Charades,Headie One,GANG
7ge7BHazYbVKi8qyZUX1Bm,Emotionally Scarred,Lil Baby,My Turn
1Tfxi7N3DW4zvAuVjt9g8X,Moana,G-Eazy,Moana
5RmpPlP4gZnTQnBmC2xvQv,Pricetag (feat. Polo G & Lil Poppa),Mozzy,Beyond Bulletproof
6DuxLU1Uqvjgz1S2YdcpbG,Wetty,Fivio Foreign,800 BC
2QW7ck7hcHMF2pmvSAaTmv,Kill Tek Piece (feat. Lil Mosey),Warhol.SS,Kill Tek Piece (feat. Lil Mosey)
127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Drake,Toosie Slide
0OyQns5ayNK2OVaES0Vb8t,Righteous,Juice WRLD,Righteous
0Oz1E6ji7DdTCswUTejJKv,Time,Blake Yung,I'm Fine - EP
56uXDJRCuoS7abX3SkzHKQ,Myron,Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2
0zlru783fmr588D5RY9ERU,All In,Lil Baby,My Turn (Deluxe)
4xqIYGwwZTEem9U8A42SPF,Broke In A Minute,Tory Lanez,The New Toronto 3
1eZJY83Pkp0VqkCiaMLh9E,Prada Process (feat. 6lack),Guapdad 4000,Dior Deposits (Deluxe)
44IdNvMSJpOWWTqcExPXef,Split/Whole Time,Lil Yachty,Split/Whole Time
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial
0HiceIUHBYxFpMyfCZ9b9I,Fan of Me,Willy Cardiac,Fan of Me
7tZ6iUkIibysZmPXA0yLq7,There They Go,Nasty C,There They Go
4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,Meet The Woo
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),Mustard,Perfect Ten
1rS5draMAK7Eep7Cc1aPkd,God Flow,Nasty C,God Flow
7rSnKi58HPIVC0FVyh04Q1,Shake The Room (feat. Quavo),Pop Smoke,Meet The Woo 2
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Future,Life Is Good (feat. Drake)
7cyeGclH71MayOuQ7qtLFl,BIG,Young M.A,Herstory in the Making
1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,Jack Harlow,Sweet Action
3f1ampqwOw0YVwY93LoMgc,Amademoni,Cassper Nyovest,Amademoni
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Roddy Ricch,Please Excuse Me For Being Antisocial
75LlzK7tVj9aRjJbWEIwi5,Johustleburg,Emtee,Johustleburg
7iJn4vafumAK9rtlX4L10G,What It Is,Dr. Peppa,What It Is
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),Meek Mill,Championships
3NcZN7kVx0gWQjkarK0KX9,Thembi,Costa Titch,Thembi
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,StaySolidRocky,Party Girl
6uJONCdr2rC65BNmCnTBWK,GANG GANG,JACKBOYS,JACKBOYS
2XcZKn1W6Ltk54rbucaLHt,Right Now Reloaded,Gemini Major,Right Now Reloaded
53IM0KCe0Bc22i0vonRJAm,"Utatakho Remix (feat. Boity, Dee Koala & Riky Rick)",Yanga Chief,Becoming a Pop Star
1iSqfoUFnQwV0QW1EfUit8,Suicidal,YNW Melly,Melly vs. Melvin
0JjM9bKm4wrwohMslcm892,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,Still Be Friends (feat. Tory Lanez & Tyga)
1d1n5KjW6aH9ItdA8WmlWW,Don't Rush (feat. Headie One),Young T & Bugsey,Plead The 5th
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),Post Malone,Hollywood's Bleeding
1YxPzrnhTWsD1gfnmkz2Ws,Main Ou's,AKA,Main Ou's
6xRNqXP3baPR9buXr8vreM,3AM,Russ,SHAKE THE SNOW GLOBE (DELUXE)
4Zjdzxx0dsavsr7Ehr8fGE,Prospect (ft. Lil Baby),iann dior,Prospect (feat. Lil Baby)
4TnAZSm3Rc2aSPcBYwQpDC,"Gold Rollie (feat. Rich Homie Quan, Saudi & KLY)",Madumane,Madumane (EP)
2MMrJbAT1NQnfpU1RDY9zf,Ama Million - Remix,Big Zulu,Ama Million (Remix)
3jT2LKH0RSbQ8jIUNFzXm5,PTSD,G Herbo,PTSD
7AzlLxHn24DxjgQX73F9fU,No Idea,Don Toliver,Heaven Or Hell
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,Music To Be Murdered By
67lKDoCZbRCJDa4RT68eme,Secret (feat. Summer Walker),21 Savage,Secret (feat. Summer Walker)
3b6CZJw9JOpJ3fQTJbj6pT,"I Need You - From the Netflix original series ""Blood & Water""",Nasty C,"I Need You (From the Netflix original series ""Blood & Water"")"
4AO1XhrgJczQ9bNVxdfKQe,WHAT TO DO? (feat. Don Toliver),JACKBOYS,JACKBOYS
2ImaJZH7XqxrzbQZpYDmol,Addison Rae,The Kid LAROI,Addison Rae
6ZcWpR1i4wVx5vouOdVmOJ,Never Know,Focalistic,Never Know
1lGHa2pwYzxQHFBUynhLtO,FIND MY WAY,DaBaby,FIND MY WAY
68UU9oaQtMDnh6PRlW842H,I Like Him,Princess Nokia,Everything Sucks
68hzOss0YPa4tG2J10q17n,Sippy Dippy,Willy Cardiac,Sippy Dippy
5raTDhlbxFDnpn89bxArdH,That Way,Lil Uzi Vert,That Way
3tnJIJVNuVziKgY38J2HZP,The Blinding feat. Travis Scott,Jay Electronica,A Written Testimony
1tXncn8RYWcTfX5dJoYQG4,That's A Fact,French Montana,That's A Fact
11VApNQCWLJdzxWrlmwzUa,Say So (feat. Nicki Minaj),Doja Cat,Say So (feat. Nicki Minaj)
3UOuBNEin5peSRqdzvlnWM,Still D.R.E.,Dr. Dre,2001
2eknDuc5IeulN0hnwEZsjF,The Next Episode,Dr. Dre,2001
6KIKRz9eSTXdNsGUnomdtW,Straight Outta Compton,N.W.A.,Straight Outta Compton
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,The Eminem Show
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,The Marshall Mathers LP
2Ih217RCGAmyQR68Nn7Cqo,You Know How We Do It - Remastered,Ice Cube,Lethal Injection
7GkrhcYfflOImusWPIFrPN,What's The Difference,Dr. Dre,2001
1RjU7UhRICmdFPKxCucLgq,Hell on Earth (Front Lines),Mobb Deep,Hell On Earth (Explicit)
0KbIwqCAHmXWu7hrszXY6j,Party We Will Throw Now!,Warren G,Party We Will Throw Now! - Single
6QunXp3Hfsmz1qRYvILnNE,My Name (feat. Eminem & Nate Dogg),Xzibit,Man VS Machine
2jKoVlU7VAmExKJ1Jh3w9P,"Alkaholik (feat. Erik Sermon, J Ro & Tash)",Xzibit,Restless
1zzxoZVylsna2BQB65Ppcb,X Gon' Give It To Ya,DMX,The Definition of X: Pick Of The Litter
0IVAlb0cFCH1cQ974iR1TU,Ms. Fat Booty,Mos Def,Black On Both Sides
4anqYZt4APNlFwQixpbdZR,Da Rockwilder,Method Man,Blackout!
550JPXXPgjr1xqxtKIaX6b,Ante Up (Robbin Hoodz Theory),M.O.P.,Warriorz
0hKr166QnNZ0a37G4UO0VY,Nappy Heads - Remix,Fugees,Blunted On Reality
3Hn06lsnwJvRV282KRwv4r,Fu-Gee-La,Fugees,The Score (Alben für die Ewigkeit)
28AvvchUP85ihRe9xCzcfB,Da Joint,EPMD,Back In Business
5Sm1X46tna50RstHZvw072,Bitch Please,Snoop Dogg,No Limit Top Dogg
6YjKAkDYmlasMqYw73iB0w,Bitch Please II,Eminem,The Marshall Mathers LP - Tour Edition (International Version)
2lUirvUhqfBqJzUvk4tLoK,It Was A Good Day,Ice Cube,The Predator (World) [Explicit]
0D8Npw3PzW1srmITkELL3s,Forgot About Dre,Dr. Dre,2001
5FvlQZTm4eOGeUiAB1bKc9,No Vaseline,Ice Cube,Death Certificate (25th Anniversary Edition)
63BokRfXSQhEU6Qi2dSJpZ,Mind Playing Tricks on Me,Geto Boys,We Can't Be Stopped
4E5IFAXCob6QqZaJMTw5YN,Poppin' Them Thangs,G-Unit,Beg For Mercy
13XHuE00ElL5thSxkaEXxK,Only God Can Judge Me,2Pac,All Eyez On Me
19FsxX4RthRMZGfXkImdCb,Notorious Thugs - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition)
1Z4mVNtYGnpjHUoZVo3IMU,Smooth Operator,Big Daddy Kane,It's A Big Daddy Thing
71qTrOPHOj1KDEy0IG2Zjg,Deadly Combination (feat. 2Pac),Big L,The Big Picture
2p9sprAX27D6U5cuSE9NsM,When I B On Tha Mic,Rakim,The Master
5IVCuswUfdYjl2eQ2FHqUd,Hard Knock Life (Ghetto Anthem),JAY-Z,"Def Jam 25, Vol. 25 - Classics (Explicit Version)"
7uE5g6xnf80YRfavpReowD,Smoke Some Weed,Ice Cube,"Laugh Now, Cry Later"
5rBYDvC9AUf91xkjid34rd,Rap Game - Soundtrack Version,D12,8 Mile [Deluxe (International Version w/o weblink)]
53duuSwaLOZuIrELvZXqLH,Going Back to Cali - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition)
1xIxMz1sNQ4b6svH1GuTtF,Gimme the Loot - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster)
0HNAPf0cLMkVQfwPl74kF3,Ass Like That,Eminem,Encore
7kgsCXovBYFMmb9eBMbWvn,Come On (feat. Sadat X) - 2005 Remaster,The Notorious B.I.G.,Born Again
0QfbuZrjcfyS8HqQ8d8xcs,Warning - 2007 Remaster,The Notorious B.I.G.,Greatest Hits
5vYAaVffpsn9Eocqcy4Q1o,Ultimate Rush (feat. Missy Elliott),The Notorious B.I.G.,Duets: The Final Chapter
61VlApj8p2ZaP0WTunTrKT,Give Up the Goods (Just Step) (feat. Big Noyd),Mobb Deep,The Infamous
3ZBSXNYdTZVaBUQI3E2rF6,Above The Clouds,Gang Starr,Moment Of Truth
3gRlmtdCyNoKiyozn2pqc9,Mathematics,Mos Def,Black On Both Sides
3gY6tiCNsuVi6s8kPV6aQg,Nas Is Like,Nas,I Am...
0EZMXJMWf0tLKRWwCiA6Sx,Let's Get High,Dr. Dre,2001
4qQf0umfCOGMLzoDTq1nEi,The Watcher,Dr. Dre,2001
6nwAubYnLGl7F7cDuOoVLp,Quiet Storm,Mobb Deep,Murda Muzik
0ed6evAMZvewGh4UI9KkVU,Kick in the Door - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition)
7aSnPAggMMgElb6BgXeSEw,Worst Comes To Worst - Edited,Dilated Peoples,Expansion Team
0B2ZuTLZnWQ6gz8RlNwBu1,On Fire,Lloyd Banks,The Hunger For More
2bXI4Rbw1D7aVeHWLjn1Lb,Machine Gun Funk - 2006 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster)
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Blackstreet,Another Level
0EtirusGt3LivUmALXSMVe,Role Model,Eminem,The Slim Shady LP
0drHbXjNetXRrdcm81pxfw,JFK 2 LAX,Gang Starr,Moment Of Truth
1xv16OOHQcYUiS0y8pU9Kx,Put 'Em In Their Place,Mobb Deep,Blood Money
7igDTQMx6vfIfqmKfHbsxv,Lean Back,Terror Squad,Ultimate R&B 2007
4Mg3aeA9ZrEZrhL4ANs23u,Hello,Ice Cube,Greatest Hits
7ppcidK9RFb8RZWIrurR6x,Look In My Eyes,Obie Trice,Cheers
2YlvHjDb4Tyxl4A1IcDhAe,Just Dippin',Snoop Dogg,The Best Of Snoop Dogg
6Q3Fb6Co1NgIQ9njENgYSK,Flow Forever,Rakim,The Master
0svl7cK07gK1ia5ainczU5,Break Ya Neck,Busta Rhymes,Genesis
5D2mYZuzcgjpchVY1pmTPh,Candy Shop,50 Cent,The Massacre
5IweeQZdY5XEzStLzUJG5t,Purple Pills,D12,Devils Night
6jCGzZn0gFeRlbqdaJhw6T,Party and Bullshit - 2008 Remaster,The Notorious B.I.G.,NOTORIOUS Music From and Inspired by the Original Motion Picture
66ezChUOWvgzRQAi3Ay1wt,Go To Sleep,Eminem,Cradle 2 The Grave
67IvfvAMYQzJEeHopvwMMW,Simon Says,Pharoahe Monch,Simon Says
0LyLz6XsVs6wz85dK0S6EG,California Love,2Pac,Hip-Hop - West Coast All Stars
1r3cH3Y1QGe8VseL8GEvn2,Shit Hits The Fan,Obie Trice,Cheers
1dizvxctg9dHEyaYTFufVi,Gz And Hustlas (feat. Nancy Fletcher),Snoop Dogg,Doggystyle
3vBv2Tp0kHyBDUBZJr9GXQ,Fight Music,D12,Devils Night
693xGvqOaeuxur7BKCznpO,Stay Out The Way (feat. Snoop Dogg),Daz Dillinger,West Coast Gangsta Sh*t
2n7h09QrGitVul66b2D8Re,Part II,Method Man,How High
43CKG4Ag1kYOsNUCcHr7nI,1970 Somethin' (feat. The Game & Faith Evans),The Notorious B.I.G.,Duets: The Final Chapter
176r6KzZdHIonWED7YGhZt,Levitate,DJ Ruckus,Levitate
02RCbjb9czvQKNGBmEmWob,Woah,Lil Baby,My Turn
3NPwNhdEBcBIkArIcPZWJH,Slide,M.I.M.E,Slide
5f3B788a2MschI4Z3n4dVT,Fragile,George Makridis,Fragile
6JQ7EgxJagWdCtzFe7Rya0,vioLAte,ANGELZ,vioLAte
767LlFuafYJYAEWr0kMC7e,Nobody Like Me,Rob Diioia,Nobody Like Me
1q4awzTCOsKK6l1CCtJ3Mn,On Like 40,Jake Zimma,On Like 40
5viRhNL0znfeDqTbbP4D8g,Bound,Karlie Cupani,Bound
356X9AHexTmUwTAz61nV0p,Been Thru This Before (with Giggs & SAINt JHN),Marshmello,Been Thru This Before
